"Date","Price","Open","High","Low","Vol.","Change %"
"08/27/2006","50.700","51.350","51.530","50.650","","-1.28%"
"08/20/2006","51.355","51.140","51.685","51.110","","0.44%"
"08/13/2006","51.130","51.350","51.520","51.040","","-0.16%"
"08/06/2006","51.210","51.340","51.545","51.070","","-0.55%"
"07/30/2006","51.495","51.410","51.730","51.350","","-0.03%"
"07/23/2006","51.510","52.150","52.990","51.450","","-1.23%"
"07/16/2006","52.150","52.300","52.870","52.050","","-0.45%"
"07/09/2006","52.385","52.140","52.545","52.040","","0.02%"
"07/02/2006","52.375","52.990","53.146","52.280","","-1.24%"
"06/25/2006","53.030","53.250","53.670","52.980","","-0.45%"
"06/18/2006","53.270","53.200","53.420","53.110","","0.28%"
"06/11/2006","53.123","53.020","53.998","52.950","","0.01%"
"06/04/2006","53.120","52.800","53.290","52.620","","0.61%"
"05/28/2006","52.800","52.840","52.990","52.350","","0.08%"
"05/21/2006","52.760","52.600","52.990","52.530","","0.29%"
"05/14/2006","52.610","51.800","52.730","51.710","","1.76%"
"05/07/2006","51.700","51.340","51.840","51.200","","0.34%"
"04/30/2006","51.525","51.600","51.765","51.250","","-0.37%"
"04/23/2006","51.715","51.600","52.005","51.550","","0.17%"
"04/16/2006","51.625","51.200","51.785","51.190","","0.67%"
"04/09/2006","51.280","51.130","51.390","51.050","","0.51%"
"04/02/2006","51.020","51.090","51.210","50.910","","-0.16%"
"03/26/2006","51.100","51.190","51.400","51.050","","-0.20%"
"03/19/2006","51.200","51.000","51.300","50.830","","0.36%"
"03/12/2006","51.015","51.200","51.435","50.900","","-0.46%"
"03/05/2006","51.250","51.050","51.640","50.840","","0.16%"
"02/26/2006","51.170","51.900","52.330","51.050","","-1.72%"
"02/19/2006","52.065","51.550","52.295","51.520","","0.57%"
"02/12/2006","51.770","51.440","51.850","51.150","","0.55%"
"02/05/2006","51.485","51.800","52.085","51.340","","-0.66%"
"01/29/2006","51.825","52.400","52.555","51.550","","-1.17%"
"01/22/2006","52.440","52.875","53.000","52.050","","-0.73%"
"01/15/2006","52.825","52.300","53.025","52.210","","1.15%"
"01/08/2006","52.225","52.280","52.805","52.150","","-0.39%"
"01/01/2006","52.430","52.950","53.230","52.250","","-1.13%"
"12/25/2005","53.030","53.450","53.500","52.750","","-0.75%"
"12/18/2005","53.430","53.400","53.630","52.920","","0.06%"
"12/11/2005","53.400","53.450","53.770","52.970","","0.06%"
"12/04/2005","53.370","54.150","54.220","53.260","","-1.26%"
"11/27/2005","54.050","54.060","54.375","53.850","","-0.23%"
"11/20/2005","54.175","54.600","54.995","54.000","","-0.64%"
"11/13/2005","54.525","54.370","54.875","54.250","","0.25%"
"11/06/2005","54.390","54.640","55.030","54.350","","-0.61%"
"10/30/2005","54.725","55.000","55.175","54.550","","-0.47%"
"10/23/2005","54.985","55.605","55.815","54.820","","-0.84%"
"10/16/2005","55.450","55.700","55.905","55.380","","-0.70%"
"10/09/2005","55.840","55.800","56.050","55.550","","0.07%"
"10/02/2005","55.800","56.220","56.150","55.650","","-0.41%"
"09/25/2005","56.030","56.200","56.470","55.020","","-0.39%"
"09/18/2005","56.250","56.150","56.400","56.050","","0.07%"
"09/11/2005","56.210","56.050","56.260","55.650","","0.24%"
"09/04/2005","56.075","56.100","56.325","55.900","","-0.04%"
"08/28/2005","56.095","56.000","56.375","55.900","","0.21%"
"08/21/2005","55.975","55.980","56.195","55.800","","-0.03%"
"08/14/2005","55.990","55.630","56.070","55.610","","0.52%"
"08/07/2005","55.700","55.900","56.130","55.550","","-0.41%"
"07/31/2005","55.930","55.850","56.280","55.780","","-0.40%"
"07/24/2005","56.155","55.700","56.300","55.700","","0.48%"
"07/17/2005","55.885","55.700","56.045","55.150","","-0.08%"
"07/10/2005","55.930","56.350","56.450","55.700","","-0.28%"
"07/03/2005","56.085","55.700","56.505","55.700","","0.15%"
"06/26/2005","56.000","55.750","56.305","55.420","","0.72%"
"06/19/2005","55.600","55.250","55.980","55.200","","0.36%"
"06/12/2005","55.400","54.950","55.545","54.950","","0.73%"
"06/05/2005","55.000","54.470","55.250","54.400","","0.82%"
"05/29/2005","54.550","54.370","54.806","54.300","","0.32%"
"05/22/2005","54.375","54.600","54.805","54.300","","-0.38%"
"05/15/2005","54.580","54.100","54.750","54.100","","0.69%"
"05/08/2005","54.205","54.000","54.365","54.000","","0.19%"
"05/01/2005","54.100","54.000","54.300","53.870","","0.06%"
"04/24/2005","54.070","54.030","54.660","53.980","","-0.24%"
"04/17/2005","54.200","54.600","54.785","54.100","","-0.70%"
"04/10/2005","54.580","54.530","54.800","53.925","","-0.02%"
"04/03/2005","54.590","54.770","54.910","54.400","","-0.37%"
"03/27/2005","54.790","54.150","55.060","54.150","","1.07%"
"03/20/2005","54.210","54.250","54.430","54.000","","-0.07%"
"03/13/2005","54.250","54.010","54.410","53.800","","0.32%"
"03/06/2005","54.075","54.800","54.945","54.000","","-1.41%"
"02/27/2005","54.850","54.650","55.120","54.580","","0.31%"
"02/20/2005","54.680","54.600","54.960","54.500","","0.15%"
"02/13/2005","54.600","54.700","55.920","54.450","","-0.31%"
"02/06/2005","54.770","54.610","55.400","54.475","","0.27%"
"01/30/2005","54.625","55.100","55.215","54.550","","-0.88%"
"01/23/2005","55.110","55.450","55.575","54.975","","-0.61%"
"01/16/2005","55.450","55.600","55.715","55.350","","-0.77%"
"01/09/2005","55.880","56.150","56.350","55.550","","-0.57%"
"01/02/2005","56.200","56.210","56.350","56.000","","0.13%"
"12/26/2004","56.125","56.030","56.485","56.030","","0.09%"
"12/19/2004","56.075","56.150","56.375","56.000","","-0.35%"
"12/12/2004","56.270","56.300","56.400","56.150","","-0.01%"
"12/05/2004","56.275","56.000","56.465","55.945","","0.47%"
"11/28/2004","56.010","56.150","56.250","55.950","","-0.29%"
"11/21/2004","56.175","56.240","56.430","56.100","","-0.28%"
"11/14/2004","56.335","56.220","56.380","56.190","","0.08%"
"11/07/2004","56.290","56.300","56.410","56.120","","-0.11%"
"10/31/2004","56.350","56.220","56.450","56.200","","0.12%"
"10/24/2004","56.280","56.250","56.455","56.200","","0.00%"
"10/17/2004","56.280","56.300","56.526","56.180","","-0.20%"
"10/10/2004","56.390","56.270","56.632","56.220","","0.16%"
"10/03/2004","56.300","56.300","56.480","56.200","","-0.04%"
"09/26/2004","56.325","56.365","56.525","56.150","","-0.15%"
"09/19/2004","56.410","56.170","56.440","56.117","","0.32%"
"09/12/2004","56.230","56.050","56.300","56.020","","0.14%"
"09/05/2004","56.150","56.080","56.225","55.980","","0.04%"
"08/29/2004","56.125","56.050","56.355","56.000","","-0.07%"
"08/22/2004","56.165","55.710","56.260","55.650","","0.81%"
"08/15/2004","55.715","55.650","55.915","55.595","","0.04%"
"08/08/2004","55.690","55.600","55.840","55.500","","-0.06%"
"08/01/2004","55.725","55.900","56.025","55.570","","-0.49%"
"07/25/2004","56.000","56.050","56.205","55.850","","-0.18%"
"07/18/2004","56.100","55.950","56.120","55.800","","0.12%"
"07/11/2004","56.030","55.690","56.210","55.580","","0.42%"
"07/04/2004","55.795","55.940","56.067","55.700","","-0.28%"
"06/27/2004","55.950","56.090","56.300","55.820","","-0.23%"
"06/20/2004","56.080","56.400","56.470","55.800","","-0.61%"
"06/13/2004","56.425","55.830","56.510","55.660","","0.97%"
"06/06/2004","55.885","55.850","55.960","55.550","","-0.03%"
"05/30/2004","55.900","55.800","55.980","55.530","","0.00%"
"05/23/2004","55.900","55.800","56.240","55.720","","0.04%"
"05/16/2004","55.880","55.850","56.064","55.600","","-0.13%"
"05/09/2004","55.955","55.670","56.075","55.650","","0.47%"
"05/02/2004","55.695","56.000","56.145","55.300","","-0.58%"
"04/25/2004","56.020","55.680","56.130","55.500","","0.48%"
"04/18/2004","55.750","55.750","55.960","55.550","","-0.05%"
"04/11/2004","55.780","56.280","56.330","55.600","","-0.89%"
"04/04/2004","56.280","56.200","56.435","56.050","","0.01%"
"03/28/2004","56.275","56.400","56.495","56.010","","-0.24%"
"03/21/2004","56.410","56.370","56.520","56.250","","-0.04%"
"03/14/2004","56.430","56.250","56.450","56.145","","0.11%"
"03/07/2004","56.370","56.300","56.380","56.050","","0.12%"
"02/29/2004","56.300","56.300","56.390","56.120","","-0.09%"
"02/22/2004","56.350","56.350","56.420","56.120","","-0.05%"
"02/15/2004","56.380","56.050","56.420","55.950","","0.53%"
"02/08/2004","56.080","55.900","56.173","55.700","","0.28%"
"02/01/2004","55.925","55.950","56.305","55.800","","0.22%"
"01/25/2004","55.800","55.700","56.240","55.600","","0.28%"
"01/18/2004","55.645","55.570","55.820","55.450","","0.22%"
"01/11/2004","55.525","55.200","55.623","55.170","","0.45%"
"01/04/2004","55.275","55.430","55.645","55.000","","-0.41%"
"12/28/2003","55.505","55.460","55.675","55.400","","-0.05%"
"12/21/2003","55.530","55.350","55.630","55.350","","0.28%"
"12/14/2003","55.375","55.300","55.635","55.270","","0.06%"
"12/07/2003","55.340","55.300","55.550","55.200","","0.02%"
"11/30/2003","55.330","55.700","55.750","55.100","","-0.62%"
"11/23/2003","55.675","55.600","55.895","55.400","","0.22%"
"11/16/2003","55.555","55.350","55.630","55.200","","0.33%"
"11/09/2003","55.375","55.300","55.555","55.080","","0.46%"
"11/02/2003","55.120","55.270","55.635","55.000","","-0.51%"
"10/26/2003","55.400","55.300","55.620","55.100","","0.13%"
"10/19/2003","55.330","54.650","55.450","54.500","","1.30%"
"10/12/2003","54.620","54.635","54.810","54.500","","-0.19%"
"10/05/2003","54.725","54.900","55.150","54.650","","-0.23%"
"09/28/2003","54.850","54.990","55.060","54.645","","-0.38%"
"09/21/2003","55.060","55.100","55.210","54.850","","-0.04%"
"09/14/2003","55.080","54.900","55.400","54.850","","0.28%"
"09/07/2003","54.925","54.900","55.290","54.800","","0.14%"
"08/31/2003","54.850","54.970","55.160","54.535","","-0.25%"
"08/24/2003","54.990","55.230","55.630","54.750","","-0.43%"
"08/17/2003","55.230","55.000","55.340","54.880","","0.28%"
"08/10/2003","55.075","54.650","55.165","54.600","","0.59%"
"08/03/2003","54.750","54.800","55.057","54.540","","-0.11%"
"07/27/2003","54.810","54.300","54.995","54.200","","1.45%"
"07/20/2003","54.025","53.680","54.285","53.350","","0.75%"
"07/13/2003","53.625","53.420","53.790","53.300","","0.47%"
"07/06/2003","53.375","53.370","53.717","53.250","","0.00%"
"06/29/2003","53.375","53.550","53.775","53.250","","-0.37%"
"06/22/2003","53.575","53.300","53.845","53.200","","0.56%"
"06/15/2003","53.275","53.480","53.655","53.150","","-0.37%"
"06/08/2003","53.475","53.400","53.734","53.200","","0.19%"
"06/01/2003","53.375","53.270","53.540","53.050","","0.38%"
"05/25/2003","53.175","52.700","53.415","52.560","","0.76%"
"05/18/2003","52.775","52.450","53.045","52.350","","0.57%"
"05/11/2003","52.475","52.330","52.665","51.900","","0.48%"
"05/04/2003","52.225","52.500","52.575","51.800","","-0.48%"
"04/27/2003","52.475","53.000","53.195","52.400","","-1.13%"
"04/20/2003","53.075","52.270","53.115","52.180","","1.72%"
"04/13/2003","52.175","52.350","52.655","52.100","","-0.57%"
"04/06/2003","52.475","53.100","53.275","52.300","","-1.41%"
"03/30/2003","53.225","53.500","53.725","53.000","","-0.60%"
"03/23/2003","53.545","54.400","54.685","53.050","","-1.62%"
"03/16/2003","54.425","54.700","55.181","54.350","","-0.64%"
"03/09/2003","54.775","54.800","55.225","54.700","","-0.05%"
"03/02/2003","54.805","54.450","54.925","54.400","","0.51%"
"02/23/2003","54.525","54.170","54.615","54.170","","0.50%"
"02/16/2003","54.255","53.960","54.420","53.950","","0.56%"
"02/09/2003","53.955","53.820","54.025","53.800","","-0.04%"
"02/02/2003","53.975","53.800","54.182","53.750","","0.28%"
"01/26/2003","53.825","53.550","53.925","53.500","","0.47%"
"01/19/2003","53.575","53.500","53.815","53.500","","0.00%"
"01/12/2003","53.575","53.450","53.745","53.300","","0.09%"
"01/05/2003","53.525","53.670","53.745","53.300","","0.04%"
"12/29/2002","53.505","53.250","53.745","53.100","","0.34%"
"12/22/2002","53.325","53.600","53.745","52.880","","-0.74%"
"12/15/2002","53.725","53.250","53.855","53.250","","0.28%"
"12/08/2002","53.575","53.450","53.625","53.200","","0.19%"
"12/01/2002","53.475","53.575","53.765","53.400","","-0.09%"
"11/24/2002","53.525","53.750","53.925","53.450","","-0.56%"
"11/17/2002","53.825","53.330","53.925","53.300","","0.84%"
"11/10/2002","53.375","52.830","53.485","52.700","","0.95%"
"11/03/2002","52.875","53.070","53.145","52.750","","-0.47%"
"10/27/2002","53.125","53.040","53.365","52.900","","0.00%"
"10/20/2002","53.125","53.150","53.525","52.900","","-0.30%"
"10/13/2002","53.285","52.700","53.355","52.690","","0.97%"
"10/06/2002","52.775","52.700","53.010","52.550","","0.19%"
"09/29/2002","52.675","52.380","52.825","52.270","","0.44%"
"09/22/2002","52.445","52.400","52.650","52.250","","-0.06%"
"09/15/2002","52.475","52.100","52.625","52.090","","0.48%"
"09/08/2002","52.225","51.750","52.365","51.750","","0.67%"
"09/01/2002","51.875","51.800","51.985","51.530","","0.06%"
"08/25/2002","51.845","52.300","52.475","51.620","","-1.01%"
"08/18/2002","52.375","51.845","52.425","51.720","","1.12%"
"08/11/2002","51.795","51.650","52.075","51.500","","0.33%"
"08/04/2002","51.625","51.250","52.005","51.180","","0.64%"
"07/28/2002","51.295","51.250","51.995","51.000","","-0.06%"
"07/21/2002","51.325","50.350","51.355","50.230","","1.89%"
"07/14/2002","50.375","50.400","50.565","50.180","","-0.22%"
"07/07/2002","50.485","50.550","50.715","50.150","","-0.47%"
"06/30/2002","50.725","50.400","50.925","50.250","","0.79%"
"06/23/2002","50.325","50.100","50.725","50.100","","0.00%"
"06/16/2002","50.325","50.350","50.535","49.970","","-0.24%"
"06/09/2002","50.445","50.600","50.735","50.250","","-0.39%"
"06/02/2002","50.640","50.200","50.980","50.150","","0.93%"
"05/26/2002","50.175","50.300","50.755","49.750","","-0.36%"
"05/19/2002","50.355","49.380","50.375","49.200","","1.82%"
"05/12/2002","49.455","49.550","49.765","49.280","","-0.34%"
"05/05/2002","49.625","50.100","50.175","49.400","","-0.90%"
"04/28/2002","50.075","50.800","50.935","50.000","","-1.61%"
"04/21/2002","50.895","50.800","51.071","50.750","","0.11%"
"04/14/2002","50.840","50.950","51.080","50.790","","-0.32%"
"04/07/2002","51.005","51.050","51.140","50.820","","-0.14%"
"03/31/2002","51.075","50.950","51.335","50.900","","0.11%"
"03/24/2002","51.020","51.045","51.225","50.900","","-0.19%"
"03/17/2002","51.115","50.880","51.320","50.880","","0.31%"
"03/10/2002","50.955","50.940","52.085","50.800","","-0.09%"
"03/03/2002","51.000","50.950","52.140","50.800","","-0.15%"
"02/24/2002","51.075","51.350","51.645","50.950","","-0.58%"
"02/17/2002","51.375","51.150","51.465","51.100","","0.29%"
"02/10/2002","51.225","51.170","51.509","51.150","","0.00%"
"02/03/2002","51.225","51.200","51.777","51.017","","-0.15%"
"01/27/2002","51.300","51.250","51.435","51.050","","0.00%"
"01/20/2002","51.300","51.210","51.690","51.000","","-0.05%"
"01/13/2002","51.325","51.220","51.635","51.000","","0.10%"
"01/06/2002","51.275","51.600","52.125","51.029","","-0.68%"
"12/30/2001","51.625","51.500","52.075","51.200","","0.09%"
"12/23/2001","51.580","51.100","51.864","51.100","","0.74%"
"12/16/2001","51.200","52.000","52.120","50.700","","-1.64%"
"12/09/2001","52.055","51.920","52.145","51.850","","0.20%"
"12/02/2001","51.950","51.950","52.670","51.610","","0.00%"
"11/25/2001","51.950","51.950","52.480","51.750","","-0.10%"
"11/18/2001","52.000","51.850","52.330","51.800","","0.10%"
"11/11/2001","51.950","51.900","52.320","51.700","","0.05%"
"11/04/2001","51.925","51.900","52.575","51.600","","-0.05%"
"10/28/2001","51.950","52.000","52.330","51.700","","-0.19%"
"10/21/2001","52.050","51.700","52.340","51.650","","0.34%"
"10/14/2001","51.875","51.750","52.075","51.160","","0.19%"
"10/07/2001","51.775","51.500","51.935","51.300","","0.49%"
"09/30/2001","51.525","51.300","51.784","51.160","","0.34%"
"09/23/2001","51.350","51.200","51.534","50.920","","0.20%"
"09/16/2001","51.250","51.250","51.538","51.030","","-0.19%"
"09/09/2001","51.350","51.350","51.450","50.900","","-0.10%"
"09/02/2001","51.400","50.950","51.490","50.800","","0.78%"
"08/26/2001","51.000","51.000","51.425","50.800","","-0.10%"
"08/19/2001","51.050","51.150","51.490","50.630","","-0.29%"
"08/12/2001","51.200","51.750","52.200","50.400","","-1.25%"
"08/05/2001","51.850","53.300","53.550","51.550","","-2.95%"
"07/29/2001","53.425","53.400","53.925","53.250","","-0.05%"
"07/22/2001","53.450","53.150","53.760","53.039","","0.47%"
"07/15/2001","53.200","53.100","54.800","52.700","","0.23%"
"07/08/2001","53.080","52.800","53.535","52.700","","0.40%"
"07/01/2001","52.870","52.350","53.210","52.300","","0.85%"
"06/24/2001","52.425","52.100","52.585","52.033","","0.43%"
"06/17/2001","52.200","51.500","52.460","51.200","","1.66%"
"06/10/2001","51.350","50.850","51.725","50.800","","0.88%"
"06/03/2001","50.900","50.700","51.040","50.400","","0.30%"
"05/27/2001","50.750","50.450","51.040","50.340","","0.45%"
"05/20/2001","50.525","50.300","51.145","50.100","","0.40%"
"05/13/2001","50.325","50.250","50.685","49.950","","0.15%"
"05/06/2001","50.250","50.300","51.020","49.910","","-0.30%"
"04/29/2001","50.400","50.800","51.650","49.600","","-0.98%"
"04/22/2001","50.900","50.200","51.600","49.800","","1.19%"
"04/15/2001","50.300","49.900","50.410","49.300","","0.90%"
"04/08/2001","49.850","50.000","50.350","49.300","","-0.60%"
"04/01/2001","50.150","49.400","50.800","49.050","","1.26%"
"03/25/2001","49.525","49.150","49.625","48.510","","0.96%"
"03/18/2001","49.055","48.500","49.315","47.870","","1.14%"
"03/11/2001","48.500","48.000","48.820","47.140","","0.94%"
"03/04/2001","48.050","48.100","48.600","47.000","","0.16%"
"02/25/2001","47.975","48.100","48.775","47.770","","-0.36%"
"02/18/2001","48.150","47.400","48.880","47.260","","1.26%"
"02/11/2001","47.550","48.100","48.470","47.100","","-1.71%"
"02/04/2001","48.375","49.100","49.600","47.500","","-1.28%"
"01/28/2001","49.000","49.650","50.200","48.410","","-1.51%"
"01/21/2001","49.750","47.000","50.300","45.500","","1.53%"
"01/14/2001","49.000","51.500","57.440","45.820","","-5.04%"
"01/07/2001","51.600","50.950","51.690","50.600","","1.08%"
"12/31/2000","51.050","49.900","51.750","49.900","","2.10%"
"12/24/2000","50.000","49.600","50.250","49.000","","-0.20%"
"12/17/2000","50.100","49.950","50.400","49.850","","0.05%"
"12/10/2000","50.075","50.100","50.265","49.650","","0.00%"
"12/03/2000","50.075","49.450","50.625","49.300","","0.75%"
"11/26/2000","49.700","48.900","49.972","48.900","","1.33%"
"11/19/2000","49.050","49.800","50.150","48.850","","-1.60%"
"11/12/2000","49.850","50.100","50.650","49.200","","-0.60%"
"11/05/2000","50.150","50.900","51.100","47.700","","-1.67%"
"10/29/2000","51.000","51.000","52.100","50.500","","-0.29%"
"10/22/2000","51.150","48.650","52.050","48.500","","4.71%"
"10/15/2000","48.850","48.500","49.100","48.200","","0.51%"
"10/08/2000","48.600","46.410","49.000","46.210","","4.97%"
"10/01/2000","46.300","46.100","46.695","46.090","","0.22%"
"09/24/2000","46.200","46.150","46.430","46.000","","0.33%"
"09/17/2000","46.050","45.650","46.350","45.500","","0.88%"
"09/10/2000","45.650","45.450","46.000","45.400","","0.22%"
"09/03/2000","45.550","45.100","45.900","45.100","","0.82%"
"08/27/2000","45.180","44.900","45.670","44.900","","0.18%"
"08/20/2000","45.100","44.880","45.146","44.580","","0.22%"
"08/13/2000","45.000","44.750","45.117","44.680","","0.49%"
"08/06/2000","44.780","44.600","45.055","44.350","","0.40%"
"07/30/2000","44.600","44.950","45.175","44.108","","-0.78%"
"07/23/2000","44.950","44.400","45.290","44.300","","1.24%"
"07/16/2000","44.400","44.500","44.770","44.180","","-0.34%"
"07/09/2000","44.550","44.010","45.240","43.910","","1.14%"
"07/02/2000","44.050","42.910","44.145","42.910","","1.85%"
"06/25/2000","43.250","42.850","43.395","42.750","","0.82%"
"06/18/2000","42.900","42.580","43.070","42.460","","0.75%"
"06/11/2000","42.580","42.400","42.740","42.204","","0.12%"
"06/04/2000","42.530","42.480","42.665","42.050","","0.07%"
"05/28/2000","42.500","42.700","42.975","42.300","","-0.93%"
"05/21/2000","42.900","41.650","43.600","41.600","","2.88%"
"05/14/2000","41.700","41.450","41.925","41.400","","0.54%"
"05/07/2000","41.475","41.250","41.585","40.800","","0.30%"
"04/30/2000","41.350","41.250","41.400","40.800","","0.13%"
"04/23/2000","41.295","41.200","41.475","40.800","","0.05%"
"04/16/2000","41.275","41.100","41.335","41.020","","0.12%"
"04/09/2000","41.225","41.050","41.285","40.930","","0.13%"
"04/02/2000","41.170","41.050","41.298","40.980","","0.05%"
"03/26/2000","41.150","40.850","41.230","40.780","","0.49%"
"03/19/2000","40.950","40.850","41.075","40.700","","-0.06%"
"03/12/2000","40.975","40.825","41.050","40.250","","0.18%"
"03/05/2000","40.900","40.830","41.700","40.309","","0.00%"
"02/27/2000","40.900","40.750","41.110","40.520","","0.00%"
"02/20/2000","40.900","40.660","40.980","40.500","","0.49%"
"02/13/2000","40.700","40.400","40.785","40.210","","0.54%"
"02/06/2000","40.480","40.500","40.750","40.250","","-0.30%"
"01/30/2000","40.600","40.400","40.906","40.320","","0.25%"